"7A2LD","TYCROES SURGERY","W00","Q99","PENYGARN ROAD","","","AMMANFORD","","SA18 3NY","20200401","","","","","","","","","","","0","","","","",""
"7A2LK","MYRDDIN DAY CENTRE","W00","Q99","JOHN STREET","","","CARMARTHEN","DYFED","SA31 1QT","20091001","","","","","","","","","","","0","","","","",""
"7A2LL","CARMARTHEN CLINIC","W00","Q99","POND STREET","","","CARMARTHEN","DYFED","SA31 1RT","20091001","","","","","","","","","","","0","","","","",""
"7A2LP","FELINDRE CHILD HEALTH CLINIC","W00","Q99","RED DRAGON HALL","VELINDRE","","LLANDYSUL","DYFED","SA44 5UQ","20091001","","","","","","","","","","","0","","","","",""
"7A2LQ","FERRYSIDE HEALTH CLINIC","W00","Q99","THE MARINERS","","","FERRYSIDE","DYFED","SA17 5TE","20091001","","","","","","","","","","","0","","","","",""
"7A2LT","LLANFAIR SURGERY","W00","Q99","LLANFAIR ROAD","","","LLANDOVERY","DYFED","SA20 0HY","20091001","","","","","","","","","","","0","","","","",""
"7A2LU","LLANGADOG CHILD HEALTH CENTRE","W00","Q99","THE HALL","WALTERS ROAD","","LLANGADOG","DYFED","SA19 9AF","20091001","","","","","","","","","","","0","","","","",""
"7A2LV","LLANYBYDDER HEALTH CENTRE SITE","W00","Q99","LLANYBYDDER HEALTH CENTRE","","","LLANYBYDDER","DYFED","SA40 9TY","20091001","","","","","","","","","","","0","","","","",""
"7A2LW","MEDDYGFA TEILO CLINIC","W00","Q99","CRESCENT ROAD","","","LLANDEILO","DYFED","SA19 6HL","20091001","","","","","","","","","","","0","","","","",""
"7A2LY","NEWCASTLE EMLYN CHIROPODY CLINIC","W00","Q99","SYCAMORE STREET","","","NEWCASTLE EMLYN","DYFED","SA38 9AL","20091001","","","","","","","","","","","0","","","","",""
"7A2M1","PONTYATES CHILD HEALTH CENTRE","W00","Q99","MEDDYGFA'R SARN","HEOL Y MEINCIAU, PONTYATES","","LLANELLI","DYFED","SA15 5TR","20091001","","","","","","","","","","","0","","","","",""
"7A2M4","ST CLEARS CHILD HEALTH CLINIC","W00","Q99","COACH & HORSES SURGERY","PENTRE ROAD","ST. CLEARS","CARMARTHEN","DYFED","SA33 4AA","20091001","","","","","","","","","","","0","","","","",""
"7A2M5","ABERPORTH VILLAGE HALL","W00","Q99","FELIN ROAD","ABERPORTH","","CARDIGAN","","SA43 2EN","20091001","","","","","","","","","","","0","","","","",""
"7A2M6","NORTH ROAD CLINIC","W00","Q99","NORTH ROAD","","","ABERYSTWYTH","DYFED","SY23 2EE","20091001","","","","","","","","","","","0","","","","",""
"7A2M7","CARDIGAN HEALTH CENTRE","W00","Q99","FEIDRFAIR","","","CARDIGAN","DYFED","SA43 1EB","20091001","","","","","","","","","","","0","","","","",""
"7A2M8","FELINFACH COMMUNITY HALL","W00","Q99","FELINFACH","","","BRECON","POWYS","LD3 0UE","20091001","","","","","","","","","","","0","","","","",""
"7A2MA","LAMPETER HEALTH CLINIC","W00","Q99","LAMPETER MEDICAL PRACTICE","TALIESYN COURT","BRIDGE STREET","LAMPETER","","SA48 7AF","20091001","","","","","","","","","","","0","","","","",""
"7A2MB","UNION SURGERY","W00","Q99","LINCOLN STREET","","","LLANDYSUL","DYFED","SA44 4BJ","20091001","","","","","","","","","","","0","","","","",""
"7A2MD","BRYNAMMAN HEALTH CLINIC","W00","Q99","CWMGARW ROAD","UPPER BRYNAMMAN","","AMMANFORD","DYFED","SA18 1BU","20091001","","","","","","","","","","","0","","","","",""
"7A2ME","BURRY PORT HEALTH CENTRE","W00","Q99","PARC Y MINOS STREET","","","BURRY PORT","DYFED","SA16 0BN","20091001","","","","","","","","","","","0","","","","",""
"7A2MF","CROSSHANDS HEALTH CENTRE","W00","Q99","CARMARTHEN ROAD","CROSS HANDS","","LLANELLI","DYFED","SA14 6SU","20091001","","","","","","","","","","","0","","","","",""
"7A2MG","ELIZABETH WILLIAMS HEALTH CLINIC","W00","Q99","MILL LANE","","","LLANELLI","DYFED","SA15 3SE","20091001","","","","","","","","","","","0","","","","",""
"7A2MH","KIDWELLY HEALTH SURGERY","W00","Q99","MEDDYGFA MINAFON","HILLFIELD VILLAS","","KIDWELLY","DYFED","SA17 4UL","20091001","","","","","","","","","","","0","","","","",""
"7A2MJ","LLWYNHENDY HEALTH CENTRE","W00","Q99","SWANSEA ROAD","LLWYNHENDY","","LLANELLI","DYFED","SA14 9BN","20091001","","","","","","","","","","","0","","","","",""
"7A2NN","CRYMYCH HEALTH CENTRE SITE","W00","Q99","CRYMYCH HEALTH CENTRE","","","CRYMYCH","DYFED","SA41 3QF","20091001","","","","","","","","","","","0","","","","",""
"7A2NP","DIMOND STREET EAST SURGERY","W00","Q99","DIMOND STREET EAST","","","PEMBROKE DOCK","DYFED","SA72 6HA","20091001","","","","","","","","","","","0","","","","",""
"7A2NQ","EASTBACK CLINIC","W00","Q99","EAST BACK","","","PEMBROKE","DYFED","SA71 4HL","20091001","","","","","","","","","","","0","","","","",""
"7A2NR","THE HEALTH CENTRE","W00","Q99","ROPEWALK","","","FISHGUARD","DYFED","SA65 9BT","20091001","","","","","","","","","","","1","","","","",""
"7A2NT","MERLINS HILL CLINIC","W00","Q99","MERLINS HILL","","","HAVERFORDWEST","DYFED","SA61 1PE","20091001","","","","","","","","","","","0","","","","",""
"7A2NU","MILFORD HAVEN HEALTH CENTRE","W00","Q99","YORKE STREET","","","MILFORD HAVEN","DYFED","SA73 2LL","20091001","","","","","","","","","","","0","","","","",""
"7A2NV","NARBETH HEALTH CENTRE","W00","Q99","NORTHFIELD ROAD","","","NARBERTH","DYFED","SA67 7AA","20091001","","","","","","","","","","","0","","","","",""
"7A2NW","HEWPORT HEALTH CENTRE","W00","Q99","LONG STREET","","","NEWPORT","DYFED","SA42 0TJ","20091001","","","","","","","","","","","0","","","","",""
"7A2NX","NEYLAND HEALTH CENTRE","W00","Q99","CHARLES STREET","NEYLAND","","MILFORD HAVEN","DYFED","SA73 1SA","20091001","","","","","","","","","","","0","","","","",""
"7A2NY","PEMBROKE DOCK HEALTH CENTRE","W00","Q99","WATER STREET","","","PEMBROKE DOCK","DYFED","SA72 6DW","20091001","","","","","","","","","","","0","","","","",""
"7A2NZ","DRUG MISUSE CENTRE","W00","Q99","PRIORY STREET","","","MILFORD HAVEN","DYFED","SA73 2AD","20091001","","","","","","","","","","","0","","","","",""
"7A2P1","BRYNMAIR CLINIC","W00","Q99","11 GORING ROAD","","","LLANELLI","DYFED","SA15 3HF","20091001","","","","","","","","","","","0","","","","",""
"7A2P2","NEW HEDGES VILLAGE HALL","W00","Q99","NEW HEDGES","","","TENBY","DYFED","SA70 8TL","20091001","","","","","","","","","","","0","","","","",""
"7A2P3","JOHNSTON VILLAGE HALL","W00","Q99","CHURCH ROAD","JOHNSTON","","HAVERFORDWEST","DYFED","SA62 3HE","20091001","","","","","","","","","","","0","","","","",""
"7A2P4","ASSESSMENT UNIT","W00","Q99","79 BRO MYRDDIN","","","CARMARTHEN","DYFED","SA31 3HF","20091001","","","","","","","","","","","0","","","","",""
"7A2P5","JOBSWELL HOUSE","W00","Q99","JOBS WELL ROAD","","","CARMARTHEN","DYFED","SA31 3HG","20091001","","","","","","","","","","","0","","","","",""
"7A2P6","LAW STREET SURGERY","W00","Q99","49-51 LAWS STREET","","","PEMBROKE DOCK","DYFED","SA72 6DJ","20091001","","","","","","","","","","","0","","","","",""
"7A2P7","ELIZABETH WILLIAMS CLINIC","W00","Q99","MILL LANE","","","LLANELLI","DYFED","SA15 3SE","20091001","","","","","","","","","","","0","","","","",""
"7A2P8","CANOLFAN GWILI","W00","Q99","CHILD PSYCHOLOGY UNIT (BLOCK 20)","WEST WALES GENERAL HOSPITAL","DOLGWILI ROAD","CARMARTHEN","DYFED","SA31 2AF","20091001","","","","","","","","","","","0","","","","",""
"7A2P9","THE OLD MEDICAL CENTRE","W00","Q99","WINCH LANE","","","HAVERFORDWEST","DYFED","SA61 1RN","20091001","","","","","","","","","","","0","","","","",""
"7A2PA","ST OSWALDS SURGERY","W00","Q99","THE PARADE","","","PEMBROKE","DYFED","SA71 4LD","20091001","","","","","","","","","","","0","","","","",""
"7A2PB","ST DOGMAELS MEMORIAL HALL","W00","Q99","ST. DOGMAELS","","","CARDIGAN","DYFED","SA43 3HU","20091001","","","","","","","","","","","0","","","","",""
"7A2PC","THE NORTON SURGERY","W00","Q99","THE NORTON","","","TENBY","DYFED","SA70 8AB","20091001","","","","","","","","","","","0","","","","",""
"7A2PD","BRO PRESELI COMMUNITY CENTRE","W00","Q99","PARC Y FFAIR","","","CRYMYCH","DYFED","SA41 3SJ","20161001","","","","","","","","","","","0","","","","",""
"7A2PE","REGENCY HALL SAUNDERSFOOT","W00","Q99","KING GEORGE V PLAYING FIELDS","MILFORD STREET","","SAUNDERSFOOT","DYFED","SA69 9NG","20091001","","","","","","","","","","","0","","","","",""
"7A2PF","SOLVA SURGERY","W00","Q99","MAES YR EGLWYS","SOLVA","","HAVERFORDWEST","DYFED","SA62 6TW","20091001","","","","","","","","","","","0","","","","",""
"7A2PG","ST DAVIDS SURGERY","W00","Q99","36 NEW STREET","ST. DAVIDS","","HAVERFORDWEST","DYFED","SA62 6SS","20091001","","","","","","","","","","","0","","","","",""
"7A2PH","CRUN-ERRY HOUSE","W00","Q99","EAST BACK","","","PEMBROKE","DYFED","SA71 4HL","20091001","","","","","","","","","","","0","","","","",""
"7A2PJ","MONKTON FAMILY CENTRE","W00","Q99","15-16 COLLEY COURT","MONKTON","","PEMBROKE","DYFED","SA71 4JG","20091001","","","","","","","","","","","0","","","","",""
"7A2PL","LAUGHARNE CHILD HEALTH CLINIC","W00","Q99","WOGAN STREET","LAUGHARNE","","CARMARTHEN","DYFED","SA33 4SP","20091001","","","","","","","","","","","0","","","","",""
"7A2PN","MEDDYGBA TAF","W00","Q99","NORTH ROAD","","","WHITLAND","DYFED","SA34 0AT","20091001","","","","","","","","","","","0","","","","",""
"7A2PP","MEDDYGFA TYWI","W00","Q99","STATION ROAD","NANTGAREDIG","","CARMARTHEN","DYFED","SA32 7LG","20091001","","","","","","","","","","","0","","","","",""
"7A2PR","CRYMYCH HEALTH CENTRE SITE","W00","Q99","YR HEN GAPEL","","","PENCADER","DYFED","SA39 9BP","20091001","","","","","","","","","","","0","","","","",""
"7A2PS","DOLYCWRT SURGERY","W00","Q99","ST. MARY STREET","","","WHITLAND","DYFED","SA34 0PZ","20091001","","","","","","","","","","","0","","","","",""
"7A2PT","LLYN-Y-FRYN SURGERY","W00","Q99","LLANFAIR ROAD","","","LLANDOVERY","DYFED","SA20 0HY","20091001","","","","","","","","","","","0","","","","",""
"7A2PV","ST JOHNS HALL","W00","Q99","DYNEVOR AVENUE","","","LLANDEILO","DYFED","SA19 6DU","20091001","","","","","","","","","","","0","","","","",""
"7A2PW","GARTH CELYN","W00","Q99","5 NEW ROAD","","","LLANDEILO","DYFED","SA19 6DB","20091001","","","","","","","","","","","0","","","","",""
"7A2Q1","MENTAL HEALTH CLINIC","W00","Q99","ABERAERON COTTAGE HOSPITAL","","","ABERAERON","DYFED","SA46 0JB","20091001","","","","","","","","","","","0","","","","",""
"7A2QA","BURRY PORT CPN BASE","W00","Q99","BURRY PORT HEALTH CENTRE","","","BURRY PORT","DYFED","SA16 0LW","20091001","","","","","","","","","","","0","","","","",""
"7A2QE","TUMBLE CPN BASE","W00","Q99","TUMBLE HEALTH CENTRE","","","LLANELLI","DYFED","SA14 6BU","20091001","","","","","","","","","","","0","","","","",""
"7A2QF","LLANDEILO CPN BASE","W00","Q99","OT UNIT 6","BEECHWOOD INDUSTRIAL ESTATE","TALLEY ROAD","LLANDEILO","DYFED","SA19 7HS","20091001","","","","","","","","","","","0","","","","",""
"7A2QK","ANDREW STREET SURGERY","W00","Q99","22 ANDREW STREET","","","LLANELLI","DYFED","SA15 3YP","20091001","","","","","","","","","","","0","","","","",""
"7A2QL","AVENUE VILLA SURGERY","W00","Q99","BRYNMOR ROAD","","","LLANELLI","DYFED","SA15 2TF","20091001","","","","","","","","","","","0","","","","",""
"7A2QM","BRYNTEG SURGERY","W00","Q99","BRYNTEG TERRACE","","","AMMANFORD","DYFED","SA18 2DA","20091001","","","","","","","","","","","0","","","","",""
"7A2QN","FAIRFIELD SURGERY","W00","Q99","1 PARK CRESCENT","","","LLANELLI","DYFED","SA15 3AE","20091001","","","","","","","","","","","0","","","","",""
"7A2QP","GARNANT SURGERY","W00","Q99","CWMAMMAN ROAD","GARNANT","","AMMANFORD","DYFED","SA18 1NB","20091001","","","","","","","","","","","0","","","","",""
"7A2QQ","LANGENNECH SURGERY","W00","Q99","PARK LANE","LLANGENNECH","","LLANELLI","DYFED","SA14 8TU","20091001","","","","","","","","","","","0","","","","",""
"7A2QR","MARGARET STREET SURGERY","W00","Q99","MARGARET STREET","","","AMMANFORD","DYFED","SA18 2PJ","20091001","","","","","","","","","","","0","","","","",""
"7A2QS","OLD ROAD SURGERY","W00","Q99","OLD ROAD","","","LLANELLI","DYFED","SA15 3HR","20091001","","","","","","","","","","","0","","","","",""
"7A2QU","PONTYATES SURGERY","W00","Q99","HEOL Y MEINCIAU","PONTYATES","","LLANELLI","DYFED","SA15 5TR","20091001","","","","","","","","","","","0","","","","",""
"7A2QV","PONTYBEREM SURGERY","W00","Q99","18 COALBROOK ROAD","PONTYBEREM","","LLANELLI","DYFED","SA15 5HU","20091001","","","","","","","","","","","0","","","","",""
"7A2QW","TUMBLE SURGERY","W00","Q99","6 HEOL Y BRYN","UPPER TUMBLE","","LLANELLI","DYFED","SA14 6DR","20091001","","","","","","","","","","","0","","","","",""
"7A2QX","TY-ELLI SURGERY","W00","Q99","VAUXHALL","","","LLANELLI","DYFED","SA15 3BD","20091001","","","","","","","","","","","0","","","","",""
"7A2QY","BANCFFOSFELEN AND CWRBIN HALL","W00","Q99","92A HEOL Y BANC","BANCFFOSFELEN","","LLANELLI","DYFED","SA15 5DW","20091001","","","","","","","","","","","0","","","","",""
"7A2QZ","PONTHENRY","W00","Q99","Y NEUADD LAS PONTHENRY","","","LLANELLI","DYFED","SA15 5AA","20091001","","","","","","","","","","","0","","","","",""
"7A2R1","PONTYBEREM HALL","W00","Q99","THE MEMORIAL HALL","PONTYBEREM","","LLANELLI","DYFED","SA15 5BA","20091001","","","","","","","","","","","0","","","","",""
"7A2R2","TRIMSANAN WELFARE HALL","W00","Q99","HEOL LLANELLI","TRIMSARAN","","KIDWELLY","DYFED","SA17 4AB","20091001","","","","","","","","","","","0","","","","",""
"7A2R3","TUMBLE, BETHEL CHAPEL VESTRY","W00","Q99","TUMBLE","","","LLANELLI","DYFED","SA15 1HS","20091001","","","","","","","","","","","0","","","","",""
"7A2R4","YSTRADOWEN CP SCHOOL","W00","Q99","CWMLLYNFELL","","","SWANSEA","WEST GLAMORGAN","SA9 2YN","20091001","","","","","","","","","","","0","","","","",""
"7A2R5","PANTYFEDWEN","W00","Q99","9 MARKET STREET","","","ABERYSTWYTH","DYFED","SY23 1DL","20091001","","","","","","","","","","","0","","","","",""
"7A2R6","DENTAL SUITE","W00","Q99","LLANDYSUL CP SCHOOL","LLYN Y FRAN ROAD","","LLANDYSUL","DYFED","SA44 4HP","20091001","","","","","","","","","","","0","","","","",""
"7A2R7","ABERAERON DENTAL SUITE","W00","Q99","ABERAERON SECONDARY SCHOOL","SOUTH ROAD","","ABERAERON","DYFED","SA46 0DT","20091001","","","","","","","","","","","0","","","","",""
"7A2RC","WINCH LANE MEDICAL CENTRE","W00","Q99","WINCH LANE","","","HAVERFORDWEST","DYFED","SA61 1RN","20091001","","","","","","","","","","","0","","","","",""
"7A2RD","MEDDYGFA EMLYN","W00","Q99","LLOYDS TERRACE","ADPAR","","NEWCASTLE EMLYN","DYFED","SA38 9NS","20091001","","","","","","","","","","","0","","","","",""
"7A2RE","MORFA LANE SITE","W00","Q99","MORFA LANE","","","CARMARTHEN","DYFED","SA31 3AX","20091001","","","","","","","","","","","0","","","","",""
"7A2YQ","HYWEL DDA HEALTH BOARD (CARMARTHENSHIRE OFFICE)","W00","Q99","UNIT 5","HEOL CROPIN","DAFEN INDUSTRIAL ESTATE, DAFEN","LLANELLI","DYFED","SA14 8QW","20100401","","","","","","","","","","","0","","","","",""
"7A2YR","THE BRYN","W00","Q99","NORTH ROAD","","","LAMPETER","DYFED","SA48 7HZ","20100401","","","","","","","","","","","0","","","","",""
"7A2YS","HYWEL DDA HEALTH BOARD (PEMBROKESHIRE OFFICE)","W00","Q99","UNIT 5","HAVERFORDWEST BUSINESS CENTRE","","HAVERFORDWEST","DYFED","SA61 1SB","20100401","","","","","","","","","","","0","","","","",""
"7A33G","COELBREN HEALTH CENTRE","W00","Q99","HEOL EGLWYS","COELBREN","","NEATH","WEST GLAMORGAN","SA10 9PF","20110401","","","","","","","","","","","0","","","","",""
"7A33Y","COWBRIDGE HEALTH CENTRE","W00","Q99","THE BROADSHOARD","","","COWBRIDGE","SOUTH GLAMORGAN","CF71 7DA","20091001","","","","","","","","","","","0","","","","",""
"7A346","LLANTWIT MAJOR HEALTH CENTRE","W00","Q99","BOVERTON ROAD","","","LLANTWIT MAJOR","SOUTH GLAMORGAN","CF61 1XZ","20091001","","","","","","","","","","","0","","","","",""
"7A34P","GELLIGRON COMMUNITY MENTAL HEALTH TEAM","W00","Q99","GELLIGRON ROAD","PONTARDAWE","","SWANSEA","WEST GLAMORGAN","SA8 4LU","20091001","","","","","","","","","","","0","","","","",""
"7A34U","MAESTEG HEALTH CLINIC","W00","Q99","CHURCH STREET","","","MAESTEG","MID GLAMORGAN","CF34 9AA","20091001","","","","","","","","","","","0","","","","",""
"7A35L","ARTIFICIAL LIMB & APPLIANCE CENTRE SWANSEA","W00","Q99","HEOL MAES EGLWYS","MORRISTON","","SWANSEA","WEST GLAMORGAN","SA6 6LG","20091001","","","","","","","","","","","0","","","","",""
"7A39S","HEALTH SUPPLIES SERVICE","W00","Q99","COITY ROAD","","","BRIDGEND","MID GLAMORGAN","CF31 1UZ","20091001","","","","","","","","","","","0","","","","",""
"7A3B7","PRINCESS OF WALES HOSPITAL","W00","Q99","COITY ROAD","","","BRIDGEND","MID GLAMORGAN","CF31 1RQ","20091001","","","","","","","","","","","0","","","","",""
"7A3B9","MAESTEG GENERAL HOSPITAL","W00","Q99","NEATH ROAD","","","MAESTEG","MID GLAMORGAN","CF34 9PW","20091001","","","","","","","","","","","0","","","","",""
"7A3C4","SINGLETON HOSPITAL","W00","Q99","SKETTY LANE","SKETTY","","SWANSEA","WEST GLAMORGAN","SA2 8QA","20091001","","","","","","","","","","","0","","","","",""
"7A3C7","MORRISTON HOSPITAL","W00","Q99","HEOL MAES EGLWYS","CWMRHYDYCEIRW","","SWANSEA","WEST GLAMORGAN","SA6 6NL","20091001","","","","","","","","","","","0","","","","",""
"7A3CJ","NEATH PORT TALBOT HOSPITAL","W00","Q99","BAGLAN WAY","","","PORT TALBOT","WEST GLAMORGAN","SA12 7BX","20091001","","","","","","","","","","","0","","","","",""
"7A3DR","CIMLA HOSPITAL","W00","Q99","CIMLA COMMON","","","NEATH","WEST GLAMORGAN","SA11 3SU","20091001","","","","","","","","","","","0","","","","",""
"7A3EM","GORSEINON HOSPITAL","W00","Q99","BRYNAWEL ROAD","GORSEINON","","SWANSEA","WEST GLAMORGAN","SA4 4UU","20091001","","","","","","","","","","","0","","","","",""
"7A3FA","GLANRHYD HOSPITAL","W00","Q99","PEN-Y-FAI","","","BRIDGEND","MID GLAMORGAN","CF31 4LN","20091001","","","","","","","","","","","0","","","","",""
"7A3FB","MAESTEG ELDERLY MENTAL ILLNESS","W00","Q99","TURBERVILLE STREET","","","MAESTEG","MID GLAMORGAN","CF34 0LP","20091001","","","","","","","","","","","0","","","","",""
"7A3FJ","CEFN COED HOSPITAL","W00","Q99","WAUNARLWYDD ROAD","COCKETT","","SWANSEA","WEST GLAMORGAN","SA2 0GH","20091001","","","","","","","","","","","0","","","","",""
"7A3FK","TY GARNGOCH (DAY HOSPITAL)","W00","Q99","HOSPITAL ROAD","GORSEINON","","SWANSEA","WEST GLAMORGAN","SA4 4LH","20091001","","","","","","","","","","","0","","","","",""
"7A3FL","TONNA HOSPITAL","W00","Q99","TONNA UCHAF","TONNA","","NEATH","WEST GLAMORGAN","SA11 3LX","20091001","","","","","","","","","","","0","","","","",""
"7A3FV","CASWELL CLINIC, SOUTH WALES FORENSIC & PSYCHIATRIC","W00","Q99","GLANRHYD HOSPITAL","PEN-Y-FAI","","BRIDGEND","MID GLAMORGAN","CF31 4LN","20091001","","","","","","","","","","","0","","","","",""
"7A3G8","HAFOD Y WENNOL (LEARNING DISABILITIES)","W00","Q99","HENSOL","","","PONTYCLUN","MID GLAMORGAN","CF72 8JY","20091001","","","","","","","","","","","0","","","","",""
"7A3GD","LLWYNERYR HOSPITAL","W00","Q99","151 CLASEMONT ROAD","MORRISTON","","SWANSEA","WEST GLAMORGAN","SA6 6AH","20091001","","","","","","","","","","","0","","","","",""
"7A3GK","DAN Y BONT (LEARNING DISABILITIES)","W00","Q99","WATERHALL ROAD","KENFIG HILL","","BRIDGEND","MID GLAMORGAN","CF33 6HD","20091001","","","","","","","","","","","0","","","","",""
"7A3GL","MEADOW COURT (LEARNING DISABILITIES)","W00","Q99","DUFFRYN TERRACE","TONYREFAIL","","PORTH","MID GLAMORGAN","CF39 8HB","20091001","","","","","","","","","","","0","","","","",""
"7A3GM","SWN Y NANT (LEARNING DISABILITIES)","W00","Q99","BRYNTEG","SEVEN SISTERS","","NEATH","WEST GLAMORGAN","SA10 9ET","20091001","","","","","","","","","","","0","","","","",""
"7A3GQ","BRYNAFON LEARNING DISABILITIES UNIT","W00","Q99","OAKLAND TERRACE","","","FERNDALE","MID GLAMORGAN","CF43 4UD","20091001","","","","","","","","","","","0","","","","",""
"7A3GS","ROWAN HOUSE TREATMENT & ASSESSMENT CENTRE","W00","Q99","TRESEDER WAY","","","CARDIFF","SOUTH GLAMORGAN","CF5 5WF","20091001","","","","","","","","","","","0","","","","",""
"7A3GT","ELY HOUSES","W00","Q99","32A COWBRIDGE ROAD WEST","","","CARDIFF","SOUTH GLAMORGAN","CF5 5BS","20091001","","","","","","","","","","","0","","","","",""
"7A3GU","LLETTY NEWEDD CONTINUING CARE BUNGALOW","W00","Q99","VELINDRE ROAD","","","CARDIFF","SOUTH GLAMORGAN","CF14 2TG","20091001","","","","","","","","","","","0","","","","",""
"7A3GV","TY PENFRO CONTINUING CARE BUNGALOW","W00","Q99","TY PENFRO","PEMBROKE ROAD","","CARDIFF","SOUTH GLAMORGAN","CF5 1QQ","20091001","","","","","","","","","","","0","","","","",""
"7A3GW","LAURALS & BRIARY CONTINUING CARE BUNGALOWS","W00","Q99","36A/B COWBRIDGE ROAD WEST","","","CARDIFF","SOUTH GLAMORGAN","CF5 5BS","20091001","","","","","","","","","","","0","","","","",""
"7A3GX","TY GARTH NEWYDD (LEARNING DISABILITIES)","W00","Q99","CHURCH VILLAGE","","","PONTYPRIDD","MID GLAMORGAN","CF38 1UH","20091001","","","","","","","","","","","0","","","","",""
"7A3K6","MORRISTON CHILD & ADOLESCENT PSYCHIATRY","W00","Q99","HEOL MAES EGLWYS","CWMRHYDYCEIRW","","SWANSEA","WEST GLAMORGAN","SA6 6NL","20091001","","","","","","","","","","","0","","","","",""
"7A3KB","TONNA RESOURCE CENTRE","W00","Q99","TONNA UCHAF","TONNA","","NEATH","WEST GLAMORGAN","SA11 3LX","20091001","","","","","","","","","","","0","","","","",""
"7A3KC","WESTFA DAY HOSPITAL","W00","Q99","PHILLIPS PARADE","","","SWANSEA","WEST GLAMORGAN","SA1 4JL","20091001","","","","","","","","","","","0","","","","",""
"7A3L2","CRAIGFELEN PRIMARY SCHOOL (FLYING START)","W00","Q99","CRAIGFELEN CP SCHOOL","WOODSIDE CRESCENT","CLYDACH","SWANSEA","WEST GLAMORGAN","SA6 5DP","20140702","","","","","","","","","","","0","","","","",""
"7A3L3","TANYLAN FLYING START TEAM","W00","Q99","TANYLAN TERRACE","MORRISTON","","SWANSEA","WEST GLAMORGAN","SA6 7DU","20140116","","","","","","","","","","","0","","","","",""
"7A3L4","PONTARDDULAIS PRIMARY SCHOOL FLYING START","W00","Q99","UPPER JAMES STREET","PONTARDDULAIS","","SWANSEA","WEST GLAMORGAN","SA4 8JD","20140401","","","","","","","","","","","0","","","","",""
"7A3L5","PLASMARL PRIMARY SCHOOL FLYING START","W00","Q99","PLASMARL PRIMARY SCHOOL","BRITANNIA ROAD","PLASMARL","SWANSEA","WEST GLAMORGAN","SA6 8LH","20140401","","","","","","","","","","","0","","","","",""
"7A3LA","COITY CLINIC","W00","Q99","PRINCESS OF WALES HOSPITAL","COITY ROAD","","BRIDGEND","MID GLAMORGAN","CF31 1RQ","20091001","","","","","","","","","","","0","","","","",""
"7A3LB","SOUTH ROAD CLINIC","W00","Q99","45-47 SOUTH ROAD","","","PORTHCAWL","MID GLAMORGAN","CF36 3DG","20091001","","","","","","","","","","","0","","","","",""
"7A3LC","ARC DAY SERVICES","W00","Q99","QUARELLA ROAD","","","BRIDGEND","MID GLAMORGAN","CF31 1JN","20091001","","","","","","","","","","","0","","","","",""
"7A3LD","CASTLE SURGERY","W00","Q99","1 PRINCE OF WALES DRIVE","","","NEATH","WEST GLAMORGAN","SA11 3EW","20091001","","","","","","","","","","","0","","","","",""
"7A3LE","THE MOUNT SURGERY","W00","Q99","MARGAM ROAD","","","PORT TALBOT","WEST GLAMORGAN","SA13 2BN","20091001","","","","","","","","","","","0","","","","",""
"7A3LF","WESTERN VALE REABLEMENT TEAM","W00","Q99","VALE OF GLAMORGAN COUNCIL","79 EASTGATE","","COWBRIDGE","SOUTH GLAMORGAN","CF71 7AA","20091001","","","","","","","","","","","0","","","","",""
"7A3LG","TAIBACH EDUCATION CENTRE","W00","Q99","MARGAM ROAD","","","PORT TALBOT","WEST GLAMORGAN","SA13 2BN","20091001","","","","","","","","","","","0","","","","",""
"7A3LV","NEW SURGERY PRIMARY CARE CENTRE","W00","Q99","MIN-Y-NANT / HENDRE RELIEF ROAD","PENCOED","","BRIDGEND","MID GLAMORGAN","CF35 6YP","20111001","","","","","","","","","","","0","","","","",""
"7A3LW","CHILD DEVELOPMENT UNIT","W00","Q99","BAGLAN WAY","BAGLAN INDUSTRIAL PARK","","PORT TALBOT","WEST GLAMORGAN","SA12 7BY","20091001","","","","","","","","","","","0","","","","",""
"7A3M2","PARKLAND PRIMARY SCHOOL FLYING START","W00","Q99","PARKLAND PRIMARY SCHOOL","SKETTY PARK DRIVE","SKETTY","SWANSEA","WEST GLAMORGAN","SA2 8NG","20140401","","","","","","","","","","","0","","","","",""
"7A3MA","TY MORRIS COMMUNITY MENTAL HEALTH TEAM","W00","Q99","61 WOODFIELD STREET","MORRISTON","","SWANSEA","WEST GLAMORGAN","SA6 8BW","20091001","","","","","","","","","","","0","","","","",""
"7A3MB","SPECIAL SERVICES - FACING THE CHALLENGE","W00","Q99","CIMLA HEALTH AND SOCIAL CARE CENTRE","CIMLA COMMON","","NEATH","","SA11 3SU","20091001","","","","","","","","","","","0","","","","",""
"7A3MC","SPECIAL SERVICES - INTENSIVE SUPPORT SERVICES","W00","Q99","GLYNTEG HOUSE","STATION TERRACE, ELY","","CARDIFF","SOUTH GLAMORGAN","CF5 4AA","20091001","","","","","","","","","","","0","","","","",""
"7A3MD","SPECIAL SERVICES - DAN-Y-DERI","W00","Q99","151 CLASEMONT ROAD","MORRISTON","","SWANSEA","WEST GLAMORGAN","SA6 6AH","20091001","","","","","","","","","","","0","","","","",""
"7A3ME","STRAWBERRY PLACE SURGERY","W00","Q99","5 STRAWBERRY PLACE","MORRISTON","","SWANSEA","","SA6 7AQ","20191001","","","","","","","","","","","0","","","","",""
